Customer_ID,Name,Age,Gender,Annual_Income,Credit_Score,Total_Debt,Employment_Status
C00046414,Michael Solomon,22,Male,86798.18,522,43262.74,Retired
C00046415,Christine Simmons,65,Male,73649.0,823,45522.76,Self-Employed
C00046416,Michael Smith,44,Female,197465.05,515,12020.43,Retired
C00046417,Judith Allen,21,Male,130857.15,820,21996.01,Self-Employed
C00046418,Dylan Mcguire,46,Male,84750.97,690,43998.09,Retired
C00046419,Danielle Odonnell,20,Female,183422.02,434,23567.0,Retired
C00046420,Ann Braun,50,Male,147300.93,363,7072.77,Retired
C00046421,Jeffery Wilson,47,Male,146625.81,784,23870.66,Unemployed
C00046422,Jeffrey Gonzalez,53,Female,107549.68,300,30568.69,Retired
C00046423,Joseph Howard,26,Female,109605.99,683,42498.06,Employed
C00046424,Brandy Wagner,18,Male,151533.35,729,10835.27,Retired
C00046425,Scott Macias,65,Male,21820.63,387,47758.97,Unemployed
C00046426,John Walker,40,Male,98710.01,697,38899.55,Retired
C00046427,Carol Cohen,20,Female,196623.12,348,13491.95,Retired
C00046428,Jason Riley,49,Female,137672.54,558,48885.49,Unemployed
C00046429,Dakota Garrett,41,Female,88190.59,607,47076.78,Self-Employed
C00046430,Julie Arias,23,Male,50619.75,654,37094.32,Employed
C00046431,Kathryn Wood,30,Female,84563.54,610,27925.14,Self-Employed
C00046432,Christopher Guerra,66,Male,106383.93,447,46059.72,Unemployed
C00046433,Javier Johnson,32,Female,133526.47,425,22121.86,Self-Employed
C00046434,John Cunningham,47,Male,196964.05,593,21286.67,Unemployed
C00046435,Sarah Roberts,29,Female,109307.77,500,18871.35,Retired
C00046436,Mr. Nicholas Taylor Jr.,57,Male,85449.25,806,41228.7,Unemployed
C00046437,Ronald Stephens,65,Female,65682.57,660,7781.56,Employed
C00046438,Kenneth Williams,52,Male,157892.43,564,3385.57,Employed
C00046439,April Leon,45,Female,103486.59,785,15352.79,Self-Employed
C00046440,Joel Ayala,21,Male,150525.33,459,47200.35,Unemployed
C00046441,Randall Booker,24,Female,71058.59,319,22886.99,Employed
C00046442,Stephen Robinson,64,Female,86832.31,704,15374.66,Self-Employed
C00046443,Darryl Tate,60,Male,192029.51,638,2695.23,Retired
C00046444,Linda Anderson,33,Male,62018.97,418,33164.91,Unemployed
C00046445,Mr. Caleb Gray DVM,39,Female,77346.52,307,26704.46,Unemployed
C00046446,Nicole Marks,63,Female,111584.45,628,39590.24,Unemployed
C00046447,Daniel Peterson,62,Male,114645.23,464,20300.27,Employed
C00046448,James Evans,58,Female,31976.99,542,37141.55,Retired
C00046449,Kyle Smith,42,Female,194869.01,447,9051.53,Unemployed
C00046450,Christine Blair,67,Male,74476.9,668,35421.18,Retired
C00046451,Stephen Adams,20,Female,29667.92,479,12763.75,Employed
C00046452,Brittany Callahan,69,Male,65882.88,830,40828.46,Retired
C00046453,Gabrielle Griffin,39,Male,91927.37,437,31872.65,Unemployed
C00046454,Tammy Tucker,48,Male,61680.03,475,22455.96,Self-Employed
C00046455,Nicholas Barker,54,Female,47892.62,836,6463.02,Self-Employed
C00046456,Stephen Castro,39,Female,111263.16,579,12243.8,Employed
C00046457,Angela Williams,44,Female,163354.48,698,8147.97,Self-Employed
C00046458,David Henry,19,Female,146874.1,799,18823.7,Self-Employed
C00046459,Danny Case,39,Male,96578.23,394,11550.69,Self-Employed
C00046460,Joshua Martin,34,Male,42296.83,353,19857.75,Self-Employed
C00046461,Michelle Tanner,65,Female,191880.1,743,47090.37,Retired
C00046462,Jeffrey Perez,37,Male,80608.99,816,2542.81,Retired
C00046463,Kristy Holt,41,Female,38563.16,559,6495.17,Unemployed
C00046464,Linda Thomas,62,Female,80565.13,789,25924.31,Employed
C00046465,Julie Munoz,48,Male,145471.96,520,37065.59,Unemployed
C00046466,Sharon Williams,69,Female,65188.18,822,14357.14,Retired
C00046467,Lauren Ellis,60,Male,52929.43,456,39893.72,Retired
C00046468,Eugene Cross,25,Male,67451.65,691,11033.71,Retired
C00046469,Mrs. Casey Ibarra,22,Female,119311.84,348,46478.54,Self-Employed
C00046470,Breanna Shaffer,19,Male,177424.78,612,27690.41,Unemployed
C00046471,Tiffany Sheppard,21,Male,43775.5,389,11907.6,Self-Employed
C00046472,James Lee,52,Female,45878.6,476,27344.87,Retired
C00046473,Patricia Andrews,51,Male,97126.36,573,46535.39,Self-Employed
C00046474,Linda Spencer,20,Female,42569.72,664,41808.68,Self-Employed
C00046475,Patricia Park,65,Male,196247.19,462,26824.05,Retired
C00046476,Karen Webster,37,Male,178155.45,798,8280.72,Unemployed
C00046477,Gabriel Mills,26,Female,31658.18,652,47127.31,Unemployed
C00046478,James Thomas,23,Female,183236.96,381,43823.45,Retired
C00046479,Melissa Espinoza,64,Male,71200.5,328,620.15,Employed
C00046480,Christopher Johnson,22,Female,78131.4,413,3641.1,Employed
C00046481,Karen Burns,58,Male,80924.39,316,23343.5,Self-Employed
C00046482,Diana Castillo,55,Male,32600.2,673,28459.13,Retired
C00046483,Alan Hicks,52,Female,160151.61,782,28041.77,Employed
C00046484,Sharon Wilson,48,Male,52851.97,750,30784.09,Unemployed
C00046485,David Martinez,30,Male,57443.95,802,34242.36,Employed
C00046486,Melissa Roberts,43,Female,158349.08,336,46881.44,Employed
C00046487,Adrian Jones,39,Female,30834.15,611,19908.03,Retired
C00046488,Darryl Byrd,49,Female,80473.02,640,1448.39,Employed
C00046489,Jason Ramos,32,Female,120994.02,612,28285.1,Unemployed
C00046490,Sara Butler,28,Male,40841.97,635,28537.48,Employed
C00046491,Angel Mcpherson,33,Male,96570.74,764,11645.76,Unemployed
C00046492,Patricia Watson,64,Male,83678.0,658,26054.77,Retired
C00046493,Kyle Nielsen,23,Male,77905.29,489,44831.49,Employed
C00046494,Jeremy Reed,63,Male,68677.64,588,31391.17,Employed
C00046495,Lisa Stewart MD,28,Male,81043.39,728,36856.88,Employed
C00046496,David Brown,69,Female,90545.38,842,32765.8,Unemployed
C00046497,Jessica Ferguson,27,Female,43072.69,742,16467.05,Retired
C00046498,Kara Guerrero MD,33,Male,57400.97,412,8937.66,Retired
C00046499,Kyle Wolfe,29,Male,183888.84,439,19236.1,Self-Employed
C00046500,John Banks,24,Male,190014.13,700,34471.03,Unemployed
C00046501,Donald Copeland,56,Female,198673.15,515,21433.18,Self-Employed
C00046502,Anne Lee,44,Male,106158.74,332,22785.04,Employed
C00046503,Robert Ball,41,Female,44400.21,698,36049.05,Unemployed
C00046504,Shannon Mejia,67,Male,143078.82,823,32571.81,Self-Employed
C00046505,Jamie Mann,32,Female,188628.92,471,41967.48,Retired
C00046506,Christopher Garcia,23,Male,25580.68,735,41267.34,Employed
C00046507,Michael Monroe,36,Female,23967.66,432,7620.66,Employed
C00046508,Matthew Martinez,25,Female,130256.33,472,22058.75,Retired
C00046509,Carol Dudley,69,Female,27100.1,583,15125.85,Self-Employed
C00046510,Nicholas Chambers,64,Male,90483.98,576,48599.88,Unemployed
C00046511,Ryan Lee,53,Male,87937.14,679,19330.3,Retired
C00046512,Matthew Anderson,67,Female,37816.5,795,28955.48,Employed
C00046513,Rebecca Ferrell,30,Male,154258.66,833,27224.13,Retired
C00046514,Jeremy Brooks,50,Female,39599.63,548,35735.82,Retired
C00046515,Vicki Harper,49,Female,69296.08,435,7340.65,Retired
C00046516,Albert Henson,45,Female,150903.37,664,48000.69,Employed
C00046517,Kelly Vasquez,57,Female,131272.22,719,3885.45,Employed
C00046518,Erik Smith,68,Male,105070.94,778,32079.87,Employed
C00046519,Thomas Mccall,66,Male,28808.23,476,49761.42,Employed
C00046520,Matthew Turner,27,Female,157349.52,439,47308.57,Unemployed
C00046521,Lisa Fuller,50,Female,168564.59,393,12117.03,Self-Employed
C00046522,Sabrina Kemp,18,Female,38393.64,519,21776.37,Self-Employed
C00046523,Rhonda Barker,38,Male,197516.33,808,25609.68,Employed
C00046524,Michele Reed,22,Female,82529.89,632,9696.42,Employed
C00046525,Sergio Simmons,18,Male,96387.1,371,38762.86,Employed
C00046526,Laura Jackson,38,Female,94608.13,762,25229.27,Unemployed
C00046527,Edwin Mcguire,42,Male,133927.81,520,13961.55,Self-Employed
C00046528,Daniel Perez MD,37,Female,123171.4,393,45797.7,Self-Employed
C00046529,Richard Anderson,62,Female,120948.85,848,11107.48,Employed
C00046530,Sarah Stewart,26,Male,160640.94,749,12110.36,Self-Employed
C00046531,Erica James,33,Male,187035.75,789,47026.15,Unemployed
C00046532,Scott Rose,45,Female,167914.06,797,14005.37,Retired
C00046533,Stacey Young,57,Female,149770.98,430,38357.61,Retired
C00046534,Joshua Guzman,63,Female,29100.06,713,21321.67,Retired
C00046535,George Cook,66,Female,64725.8,348,35416.86,Employed
C00046536,Ashley Goodwin,53,Female,38874.25,491,49992.03,Employed
C00046537,Angela Williams,56,Male,173851.58,528,37372.04,Self-Employed
C00046538,Andrew Miller,66,Female,137380.69,731,24538.41,Self-Employed
C00046539,Jeffrey Wheeler,41,Male,26044.21,316,34099.23,Self-Employed
C00046540,Steven Dalton,33,Male,150185.77,462,24035.44,Employed
C00046541,Tracy Graham,31,Male,80668.27,571,38877.73,Self-Employed
C00046542,John Anderson,65,Male,117812.25,624,1860.21,Retired
C00046543,Lauren Walker,51,Female,124354.99,391,20160.11,Employed
C00046544,Scott Mueller,41,Female,49216.64,581,4630.24,Unemployed
C00046545,Melissa Stevens,64,Female,91785.4,358,14542.09,Employed
C00046546,Maria Rivera,28,Male,96761.95,704,42242.31,Self-Employed
C00046547,Amber Anderson,62,Female,130680.59,566,6727.28,Employed
C00046548,Kimberly Peterson,53,Male,180136.24,794,22776.55,Employed
C00046549,Katelyn Rodriguez,18,Female,130740.99,749,49986.52,Unemployed
C00046550,Howard Reed,64,Female,143062.07,303,40563.01,Unemployed
C00046551,Joseph Lucas,29,Female,139630.76,582,22112.06,Unemployed
C00046552,Amanda Martinez,38,Female,35203.06,771,14165.11,Unemployed
C00046553,Oscar Diaz,26,Male,73957.89,494,29273.16,Self-Employed
C00046554,Nathan Houston,56,Male,92316.29,672,39497.17,Unemployed
C00046555,Vincent Johnson,20,Female,99994.29,520,23280.85,Retired
C00046556,Erica Morrison,33,Female,171560.75,719,13760.7,Retired
C00046557,Mark Wood,21,Male,114575.25,368,37993.34,Employed
C00046558,Erika Harrison,43,Male,166795.69,760,42380.65,Retired
C00046559,Angela Morris,63,Male,183174.32,662,12342.03,Self-Employed
C00046560,Patrick Richards,30,Male,145273.55,559,11535.26,Self-Employed
C00046561,Elizabeth Howe,37,Male,40391.56,335,17102.13,Employed
C00046562,Jack Cruz,36,Male,56169.38,338,3455.77,Retired
C00046563,Anthony Martin,44,Female,169053.85,840,47666.02,Retired
C00046564,Matthew Taylor,19,Male,121481.75,672,37850.17,Self-Employed
C00046565,Michelle Anderson,27,Male,112861.76,694,3089.53,Unemployed
C00046566,Sharon Russo,42,Male,194389.32,539,47463.5,Unemployed
C00046567,James Paul,36,Female,86222.55,373,24748.88,Self-Employed
C00046568,Jamie Garza,32,Female,27370.6,438,13570.85,Employed
C00046569,Gregory Hebert,56,Female,65929.62,561,46429.34,Self-Employed
C00046570,Barbara Martin,64,Female,71252.57,338,42605.39,Self-Employed
C00046571,Melvin Stein,66,Male,112236.57,333,17153.62,Unemployed
C00046572,Robert Stephens,41,Male,21291.33,438,36081.32,Unemployed
C00046573,Sharon King,33,Male,197886.78,305,11665.42,Self-Employed
C00046574,Sarah Maldonado,34,Male,31146.26,476,48687.83,Self-Employed
C00046575,Misty Leon,33,Female,61799.65,315,8426.93,Unemployed
C00046576,Jacob Peterson,35,Female,141040.87,325,15250.49,Unemployed
C00046577,Angela Bell,66,Male,195962.58,604,42697.21,Retired
C00046578,Samuel Moran,21,Female,112131.1,721,44853.25,Employed
C00046579,Maria Rivera,19,Female,81520.77,664,35865.58,Self-Employed
C00046580,Laura Turner,66,Male,49245.23,824,4597.84,Self-Employed
C00046581,Lindsey Lang,66,Female,182602.91,364,22405.25,Unemployed
C00046582,Nicholas Miller,48,Male,29013.89,359,17267.55,Unemployed
C00046583,Derek Montgomery,19,Female,32594.95,611,15345.71,Retired
C00046584,Thomas Pierce,19,Male,31480.77,826,13621.35,Unemployed
C00046585,Tony Herrera,32,Male,103959.15,821,31893.77,Employed
C00046586,Ashley Cook,65,Male,187613.5,765,6545.56,Self-Employed
C00046587,Anna Ward,60,Male,120041.29,774,39236.2,Unemployed
C00046588,Nathan Hernandez,46,Male,83840.0,747,15665.39,Employed
C00046589,David Martin,51,Female,62935.34,541,18098.88,Self-Employed
C00046590,Madison Figueroa,57,Male,112607.08,650,41359.92,Unemployed
C00046591,Tammy Smith,49,Male,99472.35,524,23006.25,Employed
C00046592,Candice Silva,38,Female,36821.4,728,28658.03,Unemployed
C00046593,Stephanie Cooper,47,Female,21133.59,741,25104.39,Unemployed
C00046594,Andrew Fletcher,41,Female,127106.2,358,20971.49,Self-Employed
C00046595,Nicholas Gonzalez,61,Female,174509.61,335,32589.1,Self-Employed
C00046596,Tiffany Wright,31,Male,129590.8,417,3046.33,Unemployed
C00046597,Cynthia Johnson,45,Male,78743.75,782,37630.92,Self-Employed
C00046598,Daniel Lloyd,31,Female,47579.4,651,33787.0,Retired
C00046599,Susan Pennington,61,Female,153029.15,530,13355.41,Employed
C00046600,Daniel York,51,Female,146388.09,323,13324.16,Unemployed
C00046601,Jessica Wolfe,31,Male,172443.38,389,11824.89,Self-Employed
C00046602,Samantha Thompson,42,Male,196916.12,687,35888.53,Retired
C00046603,Michael Oliver,29,Female,40180.44,704,28923.29,Employed
C00046604,Isabella Berry,58,Female,67625.7,515,27633.45,Unemployed
C00046605,Jessica Patterson,57,Male,81879.16,448,45594.7,Retired
C00046606,Debra Guzman,37,Male,116786.92,571,49990.6,Unemployed
C00046607,Michelle Yu,65,Female,29581.54,555,28934.02,Self-Employed
C00046608,Mikayla Fisher,59,Male,69636.65,816,32284.01,Employed
C00046609,Victor Williamson,24,Female,162946.48,318,29978.42,Self-Employed
C00046610,Doris Leonard,32,Female,28705.98,603,5137.33,Self-Employed
C00046611,Dave Sparks,26,Female,167217.72,356,21433.41,Employed
C00046612,Peggy Kelley,21,Male,53235.41,629,21853.26,Employed
C00046613,Richard Robinson,48,Male,74913.82,796,3040.4,Self-Employed
C00046614,Amber Duffy,40,Male,149253.6,352,39768.49,Retired
C00046615,Erika Kennedy,23,Female,157628.89,343,6967.51,Self-Employed
C00046616,Laura Wade,45,Female,57946.87,822,29909.94,Unemployed
C00046617,Robert Williams,29,Female,92967.47,637,7047.21,Unemployed
C00046618,Gina Turner,64,Female,63540.04,351,26940.11,Retired
C00046619,Patricia Willis,68,Female,112392.86,597,1295.18,Retired
C00046620,Allison Williams,39,Female,137432.29,658,29452.04,Employed
C00046621,Omar Perry,41,Female,68613.53,462,28051.87,Employed
C00046622,Anthony Bailey,51,Female,103186.56,444,1171.16,Employed
C00046623,Kelsey Hull,36,Male,116443.23,653,2808.67,Retired
C00046624,Dr. Joshua Castro MD,41,Female,95415.26,692,39841.36,Self-Employed
C00046625,Amber Barnes,37,Female,112505.28,743,25539.15,Unemployed
C00046626,Adam Smith,69,Female,45919.77,671,10549.45,Self-Employed
C00046627,Monique Andrews,51,Male,27288.21,513,27486.49,Retired
C00046628,Andrea Day,64,Male,31370.03,366,8563.83,Employed
C00046629,Bruce Bell,44,Female,195108.23,402,27613.38,Retired
C00046630,Kristen Johnson,61,Male,33308.07,701,5273.63,Employed
C00046631,Shawna Bishop,46,Female,89484.66,499,7339.86,Employed
C00046632,Elizabeth Burns,18,Male,162495.03,653,21154.09,Self-Employed
C00046633,Alyssa Smith,63,Male,173111.38,768,40663.93,Unemployed
C00046634,Faith Wilson,53,Female,68324.86,379,22318.41,Unemployed
C00046635,Lynn Rodriguez,60,Male,135199.1,506,21037.17,Unemployed
C00046636,Victor Russell,56,Female,150312.73,504,17278.25,Employed
C00046637,Dakota Turner,62,Female,184862.28,614,22700.6,Retired
C00046638,Christine Campbell MD,63,Male,180042.24,466,42181.5,Self-Employed
C00046639,Henry Owen MD,24,Male,98321.07,757,29683.61,Self-Employed
C00046640,Keith Odom,60,Female,117441.67,810,30718.34,Employed
C00046641,Daniel Hernandez,37,Female,164165.41,311,2124.45,Self-Employed
C00046642,Mathew Harris,37,Female,127773.2,516,21988.64,Self-Employed
C00046643,Cynthia Ferguson,42,Female,84089.1,594,33927.78,Unemployed
C00046644,Colleen Everett,60,Male,191069.36,402,11436.26,Retired
C00046645,Ronald Nunez,38,Male,199591.25,677,8528.07,Self-Employed
C00046646,Patrick Davis,26,Female,187946.68,562,1158.41,Unemployed
C00046647,Kayla Torres DDS,44,Female,82226.1,390,8926.29,Self-Employed
C00046648,Robert Davis,45,Female,63619.14,536,6402.49,Self-Employed
C00046649,Mary Lowe,42,Female,108762.58,689,45878.98,Retired
C00046650,Sean Fleming,53,Female,161264.5,818,11098.92,Unemployed
C00046651,Stephanie Wong,51,Female,68624.86,519,36545.35,Employed
C00046652,Brianna Chavez,19,Female,93188.15,683,38383.44,Employed
C00046653,Keith Rogers,26,Male,47257.6,370,24413.36,Unemployed
C00046654,Holly Carter,36,Male,146287.02,725,32458.95,Employed
C00046655,Rodney Fox,32,Female,152733.12,745,11505.51,Self-Employed
C00046656,Melissa Jones,38,Male,109205.92,704,34483.01,Employed
C00046657,John Lopez,67,Female,152728.36,704,37316.48,Employed
C00046658,Joshua Barnes,33,Male,135994.39,454,15088.76,Unemployed
C00046659,Lawrence Carter,19,Female,187297.09,462,39034.15,Unemployed
C00046660,Andrea Bryant,43,Female,125583.28,425,49146.19,Unemployed
C00046661,Isabel Clark,61,Female,84235.54,542,45238.65,Employed
C00046662,Ashley Roy,46,Male,151337.04,464,13613.67,Retired
C00046663,James Doyle,50,Male,30216.71,429,37459.76,Retired
C00046664,Gerald Brown,51,Male,105738.84,400,8759.12,Employed
C00046665,Tanya Mckenzie,63,Female,193871.12,549,24214.88,Retired
C00046666,Rachel Gonzalez,44,Male,146936.66,392,45773.19,Retired
C00046667,Natalie Cox,24,Female,199750.66,620,1151.07,Unemployed
C00046668,John Thompson,66,Female,90713.06,445,34802.5,Employed
C00046669,Danny Chen,32,Female,90723.6,379,47904.71,Self-Employed
C00046670,Heather Fitzpatrick,34,Male,30720.06,409,18554.27,Retired
C00046671,Tiffany Carter,26,Male,84924.59,723,33947.25,Self-Employed
C00046672,Susan Jones,30,Male,45417.41,544,5722.68,Self-Employed
C00046673,Christine Poole,49,Male,91190.38,628,18713.28,Self-Employed
C00046674,Francisco Newman,19,Male,20340.32,422,37385.3,Retired
C00046675,Lisa King,49,Male,98882.76,682,192.24,Retired
C00046676,Matthew Scott,64,Female,189047.06,664,12980.92,Unemployed
C00046677,Kenneth Smith Jr.,37,Female,157225.32,359,20730.66,Self-Employed
C00046678,Brandon Davis,60,Male,63408.81,580,32640.9,Retired
C00046679,Shane Fletcher,36,Female,68609.58,444,11360.58,Employed
C00046680,Christopher Hill,63,Female,75659.94,322,20724.98,Retired
C00046681,John Santiago,44,Female,36683.85,806,22064.12,Retired
C00046682,Daniel Sanchez,53,Male,198550.51,337,11730.51,Self-Employed
C00046683,Andrea Martin,47,Male,140212.16,738,37122.32,Retired
C00046684,Stephanie Thompson,28,Male,152920.75,621,23425.82,Retired
C00046685,Karl Mcintosh,33,Female,145049.53,676,41866.75,Retired
C00046686,Ronald Hanson,43,Male,103710.71,471,10730.72,Retired
C00046687,David Brooks,47,Female,166939.66,775,25169.62,Employed
C00046688,Andrea Sullivan,19,Male,62794.05,648,47855.79,Unemployed
C00046689,Heather Harrington,51,Female,89867.29,657,4635.52,Retired
C00046690,Mr. Ronald Brady,58,Male,78654.79,749,49675.95,Employed
C00046691,Jonathan Hicks,39,Female,191472.31,802,1902.65,Retired
C00046692,Diana Garcia,48,Female,27026.29,302,12638.0,Retired
C00046693,Rebecca Smith,38,Female,33569.42,843,6981.8,Self-Employed
C00046694,William Olson,53,Male,192100.82,326,30557.51,Self-Employed
C00046695,Monica Vazquez,57,Male,143772.35,404,44236.75,Retired
C00046696,John Bailey,40,Female,134461.93,485,3248.34,Retired
C00046697,Sherry Salinas,43,Male,167472.2,325,31249.31,Self-Employed
C00046698,Laura Long,35,Male,185033.4,662,42662.55,Unemployed
C00046699,Rita Carpenter,32,Male,181308.53,413,24151.63,Self-Employed
C00046700,Jeffrey Stewart,51,Male,180166.04,325,22748.19,Retired
C00046701,Tina Vargas,39,Female,170975.78,826,48432.16,Self-Employed
C00046702,Joseph Davis,45,Female,41668.59,620,40833.42,Self-Employed
C00046703,Amber Miller,60,Female,134356.6,715,14610.18,Unemployed
C00046704,Virginia Hill,66,Female,108395.98,679,47006.4,Self-Employed
C00046705,Alan Poole,24,Female,160494.37,574,33798.73,Unemployed
C00046706,Richard Morse,57,Female,191926.78,441,44630.28,Retired
C00046707,Richard Duncan,59,Female,85604.66,488,31264.02,Employed
C00046708,Catherine Hughes,41,Male,155861.35,731,25477.66,Employed
C00046709,Molly Gill,52,Female,58180.49,695,11645.03,Self-Employed
C00046710,Kimberly Boyle,30,Female,95862.11,442,14413.89,Employed
C00046711,Margaret Maldonado,66,Female,150160.59,541,9242.39,Unemployed
C00046712,Randy Martinez,30,Male,35677.34,717,33036.05,Self-Employed
C00046713,Gloria Lynch,48,Male,175162.7,326,6905.11,Unemployed
C00046714,Matthew Moore,36,Female,185070.73,646,43947.96,Retired
C00046715,Robert Black,46,Female,176965.37,849,43198.5,Employed
C00046716,Jessica Hudson,39,Male,20135.37,803,1167.31,Employed
C00046717,Richard Simmons,58,Male,164622.19,735,32631.78,Employed
C00046718,Timothy Rodriguez,38,Female,181456.26,675,31376.41,Employed
C00046719,Crystal Young,33,Female,197089.95,484,31933.18,Retired
C00046720,Ana Beck,47,Female,26037.64,391,35149.93,Unemployed
C00046721,Hannah Thompson,22,Female,121486.65,564,29751.16,Self-Employed
C00046722,Kendra Brooks,58,Female,178746.7,788,1904.67,Self-Employed
C00046723,Jennifer Huynh,58,Female,151589.78,796,35288.84,Retired
C00046724,Ms. Paula Wells,23,Female,173781.61,809,5028.63,Self-Employed
C00046725,Sarah Carter,38,Male,145711.07,588,24975.46,Employed
C00046726,Kelly Love,59,Female,24350.62,812,46278.88,Retired
C00046727,Alexandria Hall,67,Male,178076.74,301,3728.36,Retired
C00046728,Robert Jackson,28,Male,131191.32,479,38570.18,Unemployed
C00046729,Jeffrey Anderson,41,Male,64544.0,504,47115.24,Employed
C00046730,Lindsay Robinson,45,Female,142368.93,561,46942.17,Unemployed
C00046731,Tyler Bass,32,Male,112591.51,732,16417.63,Unemployed
C00046732,Emily Fields,56,Male,149129.79,695,34029.24,Unemployed
C00046733,Chad Lawrence,63,Female,105107.98,809,32818.68,Self-Employed
C00046734,Joseph Aguilar,57,Female,38445.33,404,21908.72,Unemployed
C00046735,Kari Wolfe,68,Female,184183.78,504,22374.14,Unemployed
C00046736,Robert Smith,64,Female,142920.62,738,43878.11,Self-Employed
C00046737,David Martin,36,Female,148505.23,724,19942.62,Self-Employed
C00046738,Felicia Shah,67,Female,158163.43,373,49488.97,Unemployed
C00046739,Daniel Vega,34,Female,112214.2,684,4436.83,Self-Employed
C00046740,Richard Jimenez,20,Female,148494.65,747,8411.13,Retired
C00046741,John Pham,20,Female,58099.78,548,9907.39,Employed
C00046742,Michael Taylor,56,Female,104378.69,685,11963.95,Retired
C00046743,David Walker,45,Male,144491.86,686,7311.71,Employed
C00046744,Eric Warner,48,Female,164887.74,767,47315.99,Self-Employed
C00046745,Carla Greene,59,Male,194250.28,545,2290.91,Self-Employed
C00046746,Destiny Henson,66,Male,174936.71,651,16046.07,Self-Employed
C00046747,Andrew Fisher,64,Female,27475.69,657,26818.12,Employed
C00046748,Ann Watson,25,Female,51817.2,800,5443.42,Unemployed
C00046749,Lauren Wright,34,Female,142299.32,619,7688.91,Employed
C00046750,Craig Williams,52,Female,34775.6,464,35352.48,Self-Employed
C00046751,Lisa Haynes,53,Male,199159.22,442,38779.63,Retired
C00046752,Tyler Anderson,44,Female,104810.7,392,27581.54,Self-Employed
C00046753,Michael Allen,57,Male,143559.58,498,11000.84,Employed
C00046754,Brian Rodriguez,62,Male,28605.23,847,7461.32,Employed
C00046755,Ana Lee,50,Female,97479.18,347,31390.08,Retired
C00046756,Jacob Carter,67,Female,63128.06,519,10025.09,Unemployed
C00046757,Steven Leonard,28,Male,38871.34,644,8831.81,Retired
C00046758,Amy Torres,38,Female,141067.75,483,22342.18,Retired
C00046759,Christopher Pena,23,Female,195825.68,733,17252.1,Self-Employed
C00046760,Travis Garrison,65,Female,74918.92,734,13488.86,Self-Employed
C00046761,Shannon Woodard,38,Female,187142.87,633,35980.62,Self-Employed
C00046762,Priscilla Knight,68,Female,20560.34,742,48605.62,Unemployed
C00046763,Lance Johnson,45,Female,139319.7,492,28858.03,Employed
C00046764,James Fox,34,Female,115523.05,318,36431.24,Self-Employed
C00046765,Alexander Powell,35,Male,86436.9,332,14835.34,Self-Employed
C00046766,Tammy Jones,28,Female,95155.3,733,8505.86,Employed
C00046767,Christopher Martin,63,Male,128132.35,668,8731.12,Employed
C00046768,Samantha Moore,61,Male,120446.94,422,26143.5,Retired
C00046769,Adam Ali,42,Female,111472.1,742,25031.55,Self-Employed
C00046770,Kristin Schultz,47,Female,196938.44,301,26119.18,Employed
C00046771,Richard Vega,69,Female,158350.87,497,45390.23,Employed
C00046772,Nicholas Blackwell,42,Male,52127.32,849,39479.98,Retired
C00046773,Sara Gallegos,24,Male,185130.04,456,17684.74,Unemployed
C00046774,Mr. Kevin Deleon,66,Female,108635.84,473,29681.9,Employed
C00046775,Evan Rivera,54,Female,22528.33,818,36271.22,Self-Employed
C00046776,Shawn Wilson,63,Female,161475.93,682,43910.43,Unemployed
C00046777,April Green,44,Female,83507.29,471,26884.18,Self-Employed
C00046778,Brandon Barrett,43,Male,199799.31,620,4008.59,Self-Employed
C00046779,Crystal Russell,30,Male,117892.76,738,47569.59,Retired
C00046780,Sandra Kennedy,41,Male,68664.18,700,17717.21,Unemployed
C00046781,Patricia Avila,29,Male,155353.79,723,44028.91,Self-Employed
C00046782,Leslie Lin,31,Male,70063.67,771,11831.91,Unemployed
C00046783,Kimberly Simpson,26,Female,24449.08,614,40153.38,Unemployed
C00046784,Mary Cook,48,Male,37356.39,417,1469.57,Employed
C00046785,Blake Murphy,21,Female,138297.08,691,38864.34,Self-Employed
C00046786,Kimberly Massey,36,Male,58535.83,636,12815.99,Retired
C00046787,Shawn Mejia,18,Male,62801.43,480,27356.65,Retired
C00046788,Michele Schneider,46,Female,46808.5,593,13725.25,Self-Employed
C00046789,Brad Patterson,62,Male,66150.46,598,36272.4,Employed
C00046790,Donald Cooper,23,Female,156784.84,331,14898.27,Retired
C00046791,Mariah Molina,18,Female,112474.63,517,42060.95,Retired
C00046792,Donald Gonzalez,42,Female,58882.68,478,12601.09,Retired
C00046793,Gabrielle Nguyen MD,44,Female,64560.77,457,47844.85,Unemployed
C00046794,Colleen Hurst,39,Male,88081.33,350,13455.38,Unemployed
C00046795,Marc Guerrero,34,Male,199341.38,475,16361.59,Employed
C00046796,Matthew Mendoza,46,Female,51306.84,576,46550.67,Employed
C00046797,Donald Rivera,20,Female,164519.44,837,25947.99,Unemployed
C00046798,Christopher Rojas,34,Male,175822.05,568,19516.89,Unemployed
C00046799,Audrey Brown,19,Male,191953.06,750,12022.75,Employed
C00046800,Katrina Hernandez,49,Female,128863.33,769,12320.05,Retired
C00046801,Nathan Coleman,39,Female,38019.03,768,47125.36,Unemployed
C00046802,Laura Burgess,56,Female,24170.54,349,11772.69,Employed
C00046803,Jesse Gonzalez,50,Female,99723.02,419,42396.36,Retired
C00046804,Tina Hill,39,Male,83131.48,657,11805.68,Employed
